,Unnamed: 0,binomial,country,continent,genus,family,UUID,source,subset,class_id,image_path
1578,348983,Opheodrys aestivus,United States of America,North America,Opheodrys,Colubridae,1f11d52af9ab4214a3bf371626744fe5,inaturalist,val,495,/Datasets/SnakeCLEF-2021/inaturalist/1f11d52af9ab4214a3bf371626744fe5.jpg
1579,348984,Storeria dekayi,United States of America,North America,Storeria,Colubridae,26b4e0359f024ad0b7dfc914a0a3655f,inaturalist,val,661,/Datasets/SnakeCLEF-2021/inaturalist/26b4e0359f024ad0b7dfc914a0a3655f.jpg
1580,348985,Crotalus atrox,United States of America,North America,Crotalus,Viperidae,23e8208b662145e59715c7c5f936ffae,inaturalist,val,165,/Datasets/SnakeCLEF-2021/inaturalist/23e8208b662145e59715c7c5f936ffae.jpg
1581,348986,Carphophis amoenus,United States of America,North America,Carphophis,Colubridae,96828e4c4bf94858892dbec290cb2131,inaturalist,val,110,/Datasets/SnakeCLEF-2021/inaturalist/96828e4c4bf94858892dbec290cb2131.jpg
1582,348987,Pantherophis spiloides,United States of America,North America,Pantherophis,Colubridae,be603bff75e24513869d05fcf3457689,inaturalist,val,523,/Datasets/SnakeCLEF-2021/inaturalist/be603bff75e24513869d05fcf3457689.jpg
1583,348988,Tropidodipsas sartorii,Mexico,South America,Tropidodipsas,Colubridae,cf828676971a4b08a5fae268a51644aa,inaturalist,val,739,/Datasets/SnakeCLEF-2021/inaturalist/cf828676971a4b08a5fae268a51644aa.jpg
1584,348989,Pantherophis obsoletus,United States of America,North America,Pantherophis,Colubridae,08e122c35a3d4544979d3e9629c79595,herpmapper,val,520,/Datasets/SnakeCLEF-2021/herpmapper/08e122c35a3d4544979d3e9629c79595.jpg
1585,348990,Crotalus tigris,United States of America,North America,Crotalus,Viperidae,13ad011052924be1afc0f5fdd0bfe3a0,inaturalist,val,189,/Datasets/SnakeCLEF-2021/inaturalist/13ad011052924be1afc0f5fdd0bfe3a0.jpg
1586,348991,Heterodon platirhinos,United States of America,North America,Heterodon,Colubridae,8a85f656aeb04b4b82cd60b228946aee,herpmapper,val,320,/Datasets/SnakeCLEF-2021/herpmapper/8a85f656aeb04b4b82cd60b228946aee.jpg
1587,348992,Storeria dekayi,unknown,unknown,Storeria,Colubridae,2b93ae0877ba41aba4ca8000981972ee,flickr,val,661,/Datasets/SnakeCLEF-2021/flickr/2b93ae0877ba41aba4ca8000981972ee.jpg
1588,348993,Opheodrys aestivus,United States of America,North America,Opheodrys,Colubridae,ba13bb65579e445d9e4de707ec038321,inaturalist,val,495,/Datasets/SnakeCLEF-2021/inaturalist/ba13bb65579e445d9e4de707ec038321.jpg
1589,348994,Agkistrodon piscivorus,United States of America,North America,Agkistrodon,Viperidae,f755bc5a5e78423b8b566724cadc58cd,inaturalist,val,20,/Datasets/SnakeCLEF-2021/inaturalist/f755bc5a5e78423b8b566724cadc58cd.jpg
1590,348995,Thamnophis sirtalis,Canada,North America,Thamnophis,Colubridae,82bbd66f954c43b395834b5fc425dd77,inaturalist,val,706,/Datasets/SnakeCLEF-2021/inaturalist/82bbd66f954c43b395834b5fc425dd77.jpg
1591,348996,Natrix natrix,Russia,Europe,Natrix,Colubridae,2b6775bc2b124cdca44b52b199da09d7,inaturalist,val,471,/Datasets/SnakeCLEF-2021/inaturalist/2b6775bc2b124cdca44b52b199da09d7.jpg
1592,348997,Coluber constrictor,United States of America,North America,Coluber,Colubridae,8d24bf507ecb4167b7ca070e7e13316d,herpmapper,val,144,/Datasets/SnakeCLEF-2021/herpmapper/8d24bf507ecb4167b7ca070e7e13316d.jpg
1593,348998,Hierophis viridiflavus,Italy,Europe,Hierophis,Colubridae,5931320948ab480b8efa815791fd231f,inaturalist,val,323,/Datasets/SnakeCLEF-2021/inaturalist/5931320948ab480b8efa815791fd231f.jpg
1594,348999,Bitis arietans,South Africa,Africa,Bitis,Viperidae,7244abd0dec9403b95d316a58031606d,inaturalist,val,54,/Datasets/SnakeCLEF-2021/inaturalist/7244abd0dec9403b95d316a58031606d.jpg
1595,349000,Lampropeltis triangulum,Canada,North America,Lampropeltis,Colubridae,bbb70d427fdb4a9586fedd1e3595016f,inaturalist,val,363,/Datasets/SnakeCLEF-2021/inaturalist/bbb70d427fdb4a9586fedd1e3595016f.jpg
1596,349001,Corallus caninus,unknown,unknown,Corallus,Boidae,842aa5a369ce49ff8bf1b3aed77b8a67,flickr,val,158,/Datasets/SnakeCLEF-2021/flickr/842aa5a369ce49ff8bf1b3aed77b8a67.jpg
1597,349002,Pituophis catenifer,United States of America,North America,Pituophis,Colubridae,ba87d7da5a5b425d96e485504e3a5b67,inaturalist,val,545,/Datasets/SnakeCLEF-2021/inaturalist/ba87d7da5a5b425d96e485504e3a5b67.jpg
1598,349003,Diadophis punctatus,Mexico,North America,Diadophis,Colubridae,f4525e928cb943f783a427e65b8e15b3,inaturalist,val,226,/Datasets/SnakeCLEF-2021/inaturalist/f4525e928cb943f783a427e65b8e15b3.jpg
1599,349004,Hierophis gemonensis,Slovenia,Europe,Hierophis,Colubridae,8c6c8638284440a69f9971213be8cab7,inaturalist,val,322,/Datasets/SnakeCLEF-2021/inaturalist/8c6c8638284440a69f9971213be8cab7.jpg
1600,349005,Thamnophis ordinoides,United States of America,North America,Thamnophis,Colubridae,12d48ad8016345b9ba398896f6860f3d,inaturalist,val,698,/Datasets/SnakeCLEF-2021/inaturalist/12d48ad8016345b9ba398896f6860f3d.jpg
1601,349006,Thamnophis sirtalis,United States of America,North America,Thamnophis,Colubridae,b03b750920264e1ead2606514658582e,herpmapper,val,706,/Datasets/SnakeCLEF-2021/herpmapper/b03b750920264e1ead2606514658582e.jpg
1602,349007,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,df59e7d3d0f34b4490de8caff74c22b3,inaturalist,val,193,/Datasets/SnakeCLEF-2021/inaturalist/df59e7d3d0f34b4490de8caff74c22b3.jpg
1603,349008,Drymarchon melanurus,Mexico,North America,Drymarchon,Colubridae,a40bd6dcf4a541248bc285b0a452a70b,inaturalist,val,239,/Datasets/SnakeCLEF-2021/inaturalist/a40bd6dcf4a541248bc285b0a452a70b.jpg
1604,349009,Bothrops atrox,Peru,South America,Bothrops,Viperidae,de6b0b8f0f794b8282b80e550a866c86,inaturalist,val,88,/Datasets/SnakeCLEF-2021/inaturalist/de6b0b8f0f794b8282b80e550a866c86.jpg
1605,349010,Pituophis catenifer,United States of America,North America,Pituophis,Colubridae,9a4a00fcbd3e4b0086d123ad3d0563ea,inaturalist,val,545,/Datasets/SnakeCLEF-2021/inaturalist/9a4a00fcbd3e4b0086d123ad3d0563ea.jpg
1606,349011,Storeria dekayi,United States of America,North America,Storeria,Colubridae,b1f444d72c2c4cad847a9b39cf6d72f5,inaturalist,val,661,/Datasets/SnakeCLEF-2021/inaturalist/b1f444d72c2c4cad847a9b39cf6d72f5.jpg
1607,349012,Pituophis deppei,Mexico,North America,Pituophis,Colubridae,1977b2922a43482e9334d4be951ecb24,inaturalist,val,546,/Datasets/SnakeCLEF-2021/inaturalist/1977b2922a43482e9334d4be951ecb24.jpg
1608,349013,Thamnophis ordinoides,United States of America,North America,Thamnophis,Colubridae,08befdd657e044a88bfa8b264f10e1e5,herpmapper,val,698,/Datasets/SnakeCLEF-2021/herpmapper/08befdd657e044a88bfa8b264f10e1e5.jpg
1609,349014,Storeria dekayi,United States of America,North America,Storeria,Colubridae,bd4e97bec39b4ef2a661fc4d875042d9,inaturalist,val,661,/Datasets/SnakeCLEF-2021/inaturalist/bd4e97bec39b4ef2a661fc4d875042d9.jpg
1610,349015,Agkistrodon piscivorus,United States of America,North America,Agkistrodon,Viperidae,b98367af4999462b9a7277236f8ecd02,inaturalist,val,20,/Datasets/SnakeCLEF-2021/inaturalist/b98367af4999462b9a7277236f8ecd02.jpg
1611,349016,Pantherophis spiloides,United States of America,North America,Pantherophis,Colubridae,1b946a56840c4f35b1865f3ea6a20f2a,inaturalist,val,523,/Datasets/SnakeCLEF-2021/inaturalist/1b946a56840c4f35b1865f3ea6a20f2a.jpg
1612,349017,Oligodon formosanus,China,Asia,Oligodon,Colubridae,23c6c1f9e33b4e31ba01dda355722908,herpmapper,val,490,/Datasets/SnakeCLEF-2021/herpmapper/23c6c1f9e33b4e31ba01dda355722908.jpg
1613,349018,Thamnophis sirtalis,United States of America,North America,Thamnophis,Colubridae,424dcb06eac64dd093273eca952035d0,inaturalist,val,706,/Datasets/SnakeCLEF-2021/inaturalist/424dcb06eac64dd093273eca952035d0.jpg
1614,349019,Storeria occipitomaculata,United States of America,North America,Storeria,Colubridae,96acb7593e6b47c384df0240d4aabba1,inaturalist,val,663,/Datasets/SnakeCLEF-2021/inaturalist/96acb7593e6b47c384df0240d4aabba1.jpg
1615,349020,Pantherophis alleghaniensis,United States of America,North America,Pantherophis,Colubridae,2fbaebc62c274892a18c13c88bb01303,inaturalist,val,516,/Datasets/SnakeCLEF-2021/inaturalist/2fbaebc62c274892a18c13c88bb01303.jpg
1616,349021,Crotalus ruber,United States of America,North America,Crotalus,Viperidae,3ad7011b4dc34a41aa98c12d17997c84,inaturalist,val,185,/Datasets/SnakeCLEF-2021/inaturalist/3ad7011b4dc34a41aa98c12d17997c84.jpg
1617,349022,Zamenis longissimus,Austria,Europe,Zamenis,Colubridae,c2b6625a290443b2a2ce02b9fb9d52ab,inaturalist,val,769,/Datasets/SnakeCLEF-2021/inaturalist/c2b6625a290443b2a2ce02b9fb9d52ab.jpg
1618,349023,Bothrops asper,Panama,North America,Bothrops,Viperidae,c7348f754a7947f0a51af9ad5e06a8d9,inaturalist,val,87,/Datasets/SnakeCLEF-2021/inaturalist/c7348f754a7947f0a51af9ad5e06a8d9.jpg
1619,349024,Crotalus atrox,United States of America,North America,Crotalus,Viperidae,21a1ed0b5b85402fb3f5155e90fc0a01,herpmapper,val,165,/Datasets/SnakeCLEF-2021/herpmapper/21a1ed0b5b85402fb3f5155e90fc0a01.jpg
1620,349025,Vipera walser,unknown,unknown,Vipera,Viperidae,0e3e6601e64749ca9d6f0e81c04a87ff,flickr,val,754,/Datasets/SnakeCLEF-2021/flickr/0e3e6601e64749ca9d6f0e81c04a87ff.jpg
1621,349026,Pituophis catenifer,United States of America,North America,Pituophis,Colubridae,74b77e903e094402a0fbf24acc825c45,inaturalist,val,545,/Datasets/SnakeCLEF-2021/inaturalist/74b77e903e094402a0fbf24acc825c45.jpg
1622,349027,Nerodia fasciata,United States of America,North America,Nerodia,Colubridae,df96b0ccf4c1455c9f48d7a9b3a34c5b,inaturalist,val,476,/Datasets/SnakeCLEF-2021/inaturalist/df96b0ccf4c1455c9f48d7a9b3a34c5b.jpg
1623,349028,Thamnophis ordinoides,United States of America,North America,Thamnophis,Colubridae,c6d51a9907934eadbf69024f0097b00b,inaturalist,val,698,/Datasets/SnakeCLEF-2021/inaturalist/c6d51a9907934eadbf69024f0097b00b.jpg
1624,349029,Thamnophis sirtalis,United States of America,North America,Thamnophis,Colubridae,b113e2eb57a44ca19210479efa4c0e20,inaturalist,val,706,/Datasets/SnakeCLEF-2021/inaturalist/b113e2eb57a44ca19210479efa4c0e20.jpg
1625,349030,Hierophis viridiflavus,Italy,Europe,Hierophis,Colubridae,b2f14bdf6de2478ab907f02be62cb7c9,inaturalist,val,323,/Datasets/SnakeCLEF-2021/inaturalist/b2f14bdf6de2478ab907f02be62cb7c9.jpg
1626,349031,Gonyosoma oxycephalum,unknown,unknown,Gonyosoma,Colubridae,f261484fe1414cd5977b415c4bf9adfc,flickr,val,302,/Datasets/SnakeCLEF-2021/flickr/f261484fe1414cd5977b415c4bf9adfc.jpg
1627,349032,Lampropeltis californiae,United States of America,North America,Lampropeltis,Colubridae,0d12c45e35994091b532480b5f449774,herpmapper,val,347,/Datasets/SnakeCLEF-2021/herpmapper/0d12c45e35994091b532480b5f449774.jpg
1628,349033,Bogertophis subocularis,United States of America,North America,Bogertophis,Colubridae,5444f1127e0e4516a7cd8c869727975d,inaturalist,val,65,/Datasets/SnakeCLEF-2021/inaturalist/5444f1127e0e4516a7cd8c869727975d.jpg
1629,349034,Nerodia fasciata,United States of America,North America,Nerodia,Colubridae,be17c0e2ba1d4b56848c3e529ad7b3cd,herpmapper,val,476,/Datasets/SnakeCLEF-2021/herpmapper/be17c0e2ba1d4b56848c3e529ad7b3cd.jpg
1630,349035,Heterodon platirhinos,United States of America,North America,Heterodon,Colubridae,0157bb3ebc7240f4a9c974a9cb93651a,inaturalist,val,320,/Datasets/SnakeCLEF-2021/inaturalist/0157bb3ebc7240f4a9c974a9cb93651a.jpg
1631,349036,Natrix natrix,Italy,Europe,Natrix,Colubridae,262e729c00f04fc98e6becae58dabdc3,inaturalist,val,471,/Datasets/SnakeCLEF-2021/inaturalist/262e729c00f04fc98e6becae58dabdc3.jpg
1632,349037,Crotalus horridus,unknown,unknown,Crotalus,Viperidae,ecd9a27a80b94e03a27a11ca1216fa0b,flickr,val,173,/Datasets/SnakeCLEF-2021/flickr/ecd9a27a80b94e03a27a11ca1216fa0b.jpg
1633,349038,Carphophis amoenus,United States of America,North America,Carphophis,Colubridae,fdd8ae5e041d413f8594a24c8b51c600,inaturalist,val,110,/Datasets/SnakeCLEF-2021/inaturalist/fdd8ae5e041d413f8594a24c8b51c600.jpg
1634,349039,Pseudaspis cana,South Africa,Africa,Pseudaspis,Lamprophiidae,4650750914354cc0a7305a9d6c87a550,inaturalist,val,575,/Datasets/SnakeCLEF-2021/inaturalist/4650750914354cc0a7305a9d6c87a550.jpg
1635,349040,Thamnophis sirtalis,Canada,North America,Thamnophis,Colubridae,5b81a1c844824f72bca50e57f107c964,inaturalist,val,706,/Datasets/SnakeCLEF-2021/inaturalist/5b81a1c844824f72bca50e57f107c964.jpg
1636,349041,Phyllorhynchus decurtatus,United States of America,North America,Phyllorhynchus,Colubridae,78c2abecd35c40c4a57651b7c0fa40eb,inaturalist,val,544,/Datasets/SnakeCLEF-2021/inaturalist/78c2abecd35c40c4a57651b7c0fa40eb.jpg
1637,349042,Thamnophis radix,unknown,unknown,Thamnophis,Colubridae,f405af3a461b4d258b1d9effbc867d21,flickr,val,701,/Datasets/SnakeCLEF-2021/flickr/f405af3a461b4d258b1d9effbc867d21.jpg
1638,349043,Pituophis catenifer,United States of America,North America,Pituophis,Colubridae,f0bbcf4bb74741289e5a40f1d8295f41,inaturalist,val,545,/Datasets/SnakeCLEF-2021/inaturalist/f0bbcf4bb74741289e5a40f1d8295f41.jpg
1639,349044,Coluber constrictor,United States of America,North America,Coluber,Colubridae,002705f0211d4c75953d48fa1c80ee9b,inaturalist,val,144,/Datasets/SnakeCLEF-2021/inaturalist/002705f0211d4c75953d48fa1c80ee9b.jpg
1640,349045,Coluber constrictor,United States of America,North America,Coluber,Colubridae,b7151d31cc09442abeff38adc3dfbc06,inaturalist,val,144,/Datasets/SnakeCLEF-2021/inaturalist/b7151d31cc09442abeff38adc3dfbc06.jpg
1641,349046,Pantherophis spiloides,United States of America,North America,Pantherophis,Colubridae,3ea392802b354f63880ae45270cfe0c9,inaturalist,val,523,/Datasets/SnakeCLEF-2021/inaturalist/3ea392802b354f63880ae45270cfe0c9.jpg
1642,349047,Agkistrodon contortrix,United States of America,North America,Agkistrodon,Viperidae,48d57bc4b0b047d09a7a3470d4015b1c,inaturalist,val,18,/Datasets/SnakeCLEF-2021/inaturalist/48d57bc4b0b047d09a7a3470d4015b1c.jpg
1643,349048,Nerodia rhombifer,United States of America,North America,Nerodia,Colubridae,fdddac00434543a48c0eee6fba66ad42,inaturalist,val,479,/Datasets/SnakeCLEF-2021/inaturalist/fdddac00434543a48c0eee6fba66ad42.jpg
1644,349049,Crotalus cerastes,United States of America,North America,Crotalus,Viperidae,79e3058a52d54a39ac9b24b6ceb397d7,inaturalist,val,168,/Datasets/SnakeCLEF-2021/inaturalist/79e3058a52d54a39ac9b24b6ceb397d7.jpg
1645,349050,Crotalus atrox,United States of America,North America,Crotalus,Viperidae,9f797738d4e2451185eedacf3ea16142,herpmapper,val,165,/Datasets/SnakeCLEF-2021/herpmapper/9f797738d4e2451185eedacf3ea16142.jpg
1646,349051,Nerodia sipedon,United States of America,North America,Nerodia,Colubridae,1d53a8441fef4ca3bcce01750c3dd05f,inaturalist,val,480,/Datasets/SnakeCLEF-2021/inaturalist/1d53a8441fef4ca3bcce01750c3dd05f.jpg
1647,349052,Dendroaspis polylepis,unknown,unknown,Dendroaspis,Elapidae,95b5f889f3794c078ae33561720785aa,flickr,val,220,/Datasets/SnakeCLEF-2021/flickr/95b5f889f3794c078ae33561720785aa.jpg
1648,349053,Trimorphodon lyrophanes,United States of America,North America,Trimorphodon,Colubridae,2457458678ce450db324ee8a61fd0dfc,inaturalist,val,732,/Datasets/SnakeCLEF-2021/inaturalist/2457458678ce450db324ee8a61fd0dfc.jpg
1649,349054,Lampropeltis triangulum,United States of America,North America,Lampropeltis,Colubridae,a192769a1e514c7598749e1fef3f960e,herpmapper,val,363,/Datasets/SnakeCLEF-2021/herpmapper/a192769a1e514c7598749e1fef3f960e.jpg
1650,349055,Lampropeltis californiae,United States of America,North America,Lampropeltis,Colubridae,22f2ecfe99d2428c82bee166fb988669,herpmapper,val,347,/Datasets/SnakeCLEF-2021/herpmapper/22f2ecfe99d2428c82bee166fb988669.jpg
1651,349056,Pantherophis obsoletus,United States of America,North America,Pantherophis,Colubridae,f4864b084c35404099f6f64c09442a77,herpmapper,val,520,/Datasets/SnakeCLEF-2021/herpmapper/f4864b084c35404099f6f64c09442a77.jpg
1652,349057,Lichanura trivirgata,United States of America,North America,Lichanura,Boidae,441217a5a9a546a48e667638db72477d,herpmapper,val,389,/Datasets/SnakeCLEF-2021/herpmapper/441217a5a9a546a48e667638db72477d.jpg
1653,349058,Thamnophis sirtalis,Canada,North America,Thamnophis,Colubridae,9c039baae71e4429ad04d1f7bbfbc758,inaturalist,val,706,/Datasets/SnakeCLEF-2021/inaturalist/9c039baae71e4429ad04d1f7bbfbc758.jpg
1654,349059,Zamenis scalaris,unknown,unknown,Zamenis,Colubridae,6e0284f5047d4b4291e76d47c5ba71f2,flickr,val,770,/Datasets/SnakeCLEF-2021/flickr/6e0284f5047d4b4291e76d47c5ba71f2.jpg
1655,349060,Lycodon capucinus,Singapore,Asia,Lycodon,Colubridae,31245b74d20b41738fb3f64c03dae11d,inaturalist,val,396,/Datasets/SnakeCLEF-2021/inaturalist/31245b74d20b41738fb3f64c03dae11d.jpg
1656,349061,Coluber constrictor,Mexico,South America,Coluber,Colubridae,ab6f97730760443cbbb754a82afd0983,inaturalist,val,144,/Datasets/SnakeCLEF-2021/inaturalist/ab6f97730760443cbbb754a82afd0983.jpg
1657,349062,Storeria dekayi,United States of America,North America,Storeria,Colubridae,11c51d3fd39840deb7f2bf47609feb25,herpmapper,val,661,/Datasets/SnakeCLEF-2021/herpmapper/11c51d3fd39840deb7f2bf47609feb25.jpg
1658,349063,Storeria dekayi,United States of America,North America,Storeria,Colubridae,4bf6f3adf0104f1eae3364020e9d0b93,herpmapper,val,661,/Datasets/SnakeCLEF-2021/herpmapper/4bf6f3adf0104f1eae3364020e9d0b93.jpg
1659,349064,Pseudechis porphyriacus,Australia,Australia,Pseudechis,Elapidae,b05bac5ed4fc40c78f4a047d233f59a7,flickr,val,578,/Datasets/SnakeCLEF-2021/flickr/b05bac5ed4fc40c78f4a047d233f59a7.jpg
1660,349065,Trimeresurus stejnegeri,Taiwan,Asia,Trimeresurus,Viperidae,a396692aae654a499ced2cc180429394,inaturalist,val,725,/Datasets/SnakeCLEF-2021/inaturalist/a396692aae654a499ced2cc180429394.jpg
1661,349066,Thamnophis saurita,United States of America,North America,Thamnophis,Colubridae,a85813e216e14dbf972c380bc7713aef,inaturalist,val,703,/Datasets/SnakeCLEF-2021/inaturalist/a85813e216e14dbf972c380bc7713aef.jpg
1662,349067,Charina bottae,United States of America,North America,Charina,Boidae,4361939078ad4a0aa92861d54c5facb8,inaturalist,val,122,/Datasets/SnakeCLEF-2021/inaturalist/4361939078ad4a0aa92861d54c5facb8.jpg
1663,349068,Thamnophis radix,United States of America,North America,Thamnophis,Colubridae,b22986765b144803a7f5f3f001c142e9,herpmapper,val,701,/Datasets/SnakeCLEF-2021/herpmapper/b22986765b144803a7f5f3f001c142e9.jpg
1664,349069,Lampropeltis californiae,unknown,unknown,Lampropeltis,Colubridae,bfaeba9df499485c9445156e7902b3d6,flickr,val,347,/Datasets/SnakeCLEF-2021/flickr/bfaeba9df499485c9445156e7902b3d6.jpg
1665,349070,Pantherophis alleghaniensis,United States of America,North America,Pantherophis,Colubridae,f8a5f069dba8474d9278a2a1bb43e0a0,inaturalist,val,516,/Datasets/SnakeCLEF-2021/inaturalist/f8a5f069dba8474d9278a2a1bb43e0a0.jpg
1666,349071,Micrurus tener,United States of America,North America,Micrurus,Elapidae,ac5eae69087647b2b0a4127ac6693e1f,inaturalist,val,448,/Datasets/SnakeCLEF-2021/inaturalist/ac5eae69087647b2b0a4127ac6693e1f.jpg
1667,349072,Crotalus ruber,Mexico,South America,Crotalus,Viperidae,2e599a95f34a43fdbdcc4cd2f26a4ea2,inaturalist,val,185,/Datasets/SnakeCLEF-2021/inaturalist/2e599a95f34a43fdbdcc4cd2f26a4ea2.jpg
1668,349073,Lampropeltis holbrooki,United States of America,North America,Lampropeltis,Colubridae,a8c992c022d148249b0f9c065b4e459c,inaturalist,val,353,/Datasets/SnakeCLEF-2021/inaturalist/a8c992c022d148249b0f9c065b4e459c.jpg
1669,349074,Tantilla gracilis,United States of America,North America,Tantilla,Colubridae,28025ec309854eb0b7d993b320040f23,herpmapper,val,674,/Datasets/SnakeCLEF-2021/herpmapper/28025ec309854eb0b7d993b320040f23.jpg
1670,349075,Lampropeltis californiae,United States of America,North America,Lampropeltis,Colubridae,e7ba36a9b55649b7b0c1f6bded520728,inaturalist,val,347,/Datasets/SnakeCLEF-2021/inaturalist/e7ba36a9b55649b7b0c1f6bded520728.jpg
1671,349076,Thamnophis proximus,United States of America,North America,Thamnophis,Colubridae,e5e10c8e2d704863a162b41cb2c6c01b,inaturalist,val,699,/Datasets/SnakeCLEF-2021/inaturalist/e5e10c8e2d704863a162b41cb2c6c01b.jpg
1672,349077,Crotalus atrox,Mexico,North America,Crotalus,Viperidae,97ca8706c67941ad940025ce534a0838,inaturalist,val,165,/Datasets/SnakeCLEF-2021/inaturalist/97ca8706c67941ad940025ce534a0838.jpg
1673,349078,Opheodrys aestivus,United States of America,North America,Opheodrys,Colubridae,0de73baa6b574406a0f20fc4a8d4f5de,inaturalist,val,495,/Datasets/SnakeCLEF-2021/inaturalist/0de73baa6b574406a0f20fc4a8d4f5de.jpg
1674,349079,Rhabdophis subminiatus,unknown,unknown,Rhabdophis,Colubridae,947bd5be770f4dc0ba88638c20c7f124,flickr,val,616,/Datasets/SnakeCLEF-2021/flickr/947bd5be770f4dc0ba88638c20c7f124.jpg
1675,349080,Thamnophis radix,United States of America,North America,Thamnophis,Colubridae,5623331e6e924ca3b2fb25e50eb90bf0,herpmapper,val,701,/Datasets/SnakeCLEF-2021/herpmapper/5623331e6e924ca3b2fb25e50eb90bf0.jpg
1676,349081,Pantherophis obsoletus,United States of America,North America,Pantherophis,Colubridae,4b4563f9f86847e281ead5cee4a81276,inaturalist,val,520,/Datasets/SnakeCLEF-2021/inaturalist/4b4563f9f86847e281ead5cee4a81276.jpg
1677,349082,Thamnophis cyrtopsis,United States of America,North America,Thamnophis,Colubridae,58be97660b7d4d8e949ab57f755bbdd6,inaturalist,val,691,/Datasets/SnakeCLEF-2021/inaturalist/58be97660b7d4d8e949ab57f755bbdd6.jpg
1678,349083,Crotalus atrox,United States of America,North America,Crotalus,Viperidae,f2c87942c6784ecd930526d6e8324f60,inaturalist,val,165,/Datasets/SnakeCLEF-2021/inaturalist/f2c87942c6784ecd930526d6e8324f60.jpg
1679,349084,Agkistrodon piscivorus,United States of America,North America,Agkistrodon,Viperidae,15ae7c6e68ee4e409ccc8d956465975d,inaturalist,val,20,/Datasets/SnakeCLEF-2021/inaturalist/15ae7c6e68ee4e409ccc8d956465975d.jpg
1680,349085,Leptophis mexicanus,Belize,North America,Leptophis,Colubridae,4f64e39883ea4f58bf0c250f9f46a16d,inaturalist,val,384,/Datasets/SnakeCLEF-2021/inaturalist/4f64e39883ea4f58bf0c250f9f46a16d.jpg
1681,349086,Heterodon platirhinos,United States of America,North America,Heterodon,Colubridae,f26087474622437c85b372a3d705de5c,inaturalist,val,320,/Datasets/SnakeCLEF-2021/inaturalist/f26087474622437c85b372a3d705de5c.jpg
1682,349087,Naja naja,unknown,unknown,Naja,Elapidae,eb26e3a680f5487691d04312decc5b1a,flickr,val,462,/Datasets/SnakeCLEF-2021/flickr/eb26e3a680f5487691d04312decc5b1a.jpg
1683,349088,Tantilla melanocephala,Ecuador,South America,Tantilla,Colubridae,bc05026fdf3d4fe49bdb7b3652254f62,inaturalist,val,676,/Datasets/SnakeCLEF-2021/inaturalist/bc05026fdf3d4fe49bdb7b3652254f62.jpg
1684,349089,Storeria dekayi,United States of America,North America,Storeria,Colubridae,f053647b3fb240a2bcbdc42a7f2a7091,inaturalist,val,661,/Datasets/SnakeCLEF-2021/inaturalist/f053647b3fb240a2bcbdc42a7f2a7091.jpg
1685,349090,Pantherophis spiloides,United States of America,North America,Pantherophis,Colubridae,03ba6929f2fb4e7ea772f1bb4e2cf086,inaturalist,val,523,/Datasets/SnakeCLEF-2021/inaturalist/03ba6929f2fb4e7ea772f1bb4e2cf086.jpg
1686,349091,Pantherophis emoryi,United States of America,North America,Pantherophis,Colubridae,ca66aa7e94de41b0b8b65906a2de80e1,inaturalist,val,518,/Datasets/SnakeCLEF-2021/inaturalist/ca66aa7e94de41b0b8b65906a2de80e1.jpg
1687,349092,Thamnophis cyrtopsis,United States of America,North America,Thamnophis,Colubridae,23c1ab4f1b184874a7f939e4dc95323d,inaturalist,val,691,/Datasets/SnakeCLEF-2021/inaturalist/23c1ab4f1b184874a7f939e4dc95323d.jpg
1688,349093,Rhinocheilus lecontei,United States of America,North America,Rhinocheilus,Colubridae,c788fb6611ca43f0ad0beb428e23b210,herpmapper,val,623,/Datasets/SnakeCLEF-2021/herpmapper/c788fb6611ca43f0ad0beb428e23b210.jpg
1689,349094,Masticophis bilineatus,United States of America,North America,Masticophis,Colubridae,e1b6eae2997445f8950162d31229e4e8,herpmapper,val,424,/Datasets/SnakeCLEF-2021/herpmapper/e1b6eae2997445f8950162d31229e4e8.jpg
1690,349095,Conopsis lineata,Mexico,North America,Conopsis,Colubridae,8c41197dfb154a91bc7edf0ec87c4e88,inaturalist,val,152,/Datasets/SnakeCLEF-2021/inaturalist/8c41197dfb154a91bc7edf0ec87c4e88.jpg
1691,349096,Storeria dekayi,United States of America,North America,Storeria,Colubridae,b8238472d68641aeb3c289b44e7ab402,inaturalist,val,661,/Datasets/SnakeCLEF-2021/inaturalist/b8238472d68641aeb3c289b44e7ab402.jpg
1692,349097,Boiga dendrophila,Thailand,Asia,Boiga,Colubridae,f8ed2e6f4c3f4502b6b4140a17b48717,inaturalist,val,69,/Datasets/SnakeCLEF-2021/inaturalist/f8ed2e6f4c3f4502b6b4140a17b48717.jpg
1693,349098,Nerodia sipedon,Canada,North America,Nerodia,Colubridae,41aaa7b0e21b49ddae21dd98ca5bfbdc,inaturalist,val,480,/Datasets/SnakeCLEF-2021/inaturalist/41aaa7b0e21b49ddae21dd98ca5bfbdc.jpg
1694,349099,Contia tenuis,United States of America,North America,Contia,Colubridae,29a4f402d1324f508819f67ac6bdf20b,inaturalist,val,155,/Datasets/SnakeCLEF-2021/inaturalist/29a4f402d1324f508819f67ac6bdf20b.jpg
